event.uuid,event.classification,event.tlp,event.special_france,event.title.desensitized,event.reliability,event.description,event.date,event.apts,event.metadata,signature.uuid,signature.type,signature.description,siganture.value,signature_component.uuid,signature_component.type,signature_component.reliability,signature_component.metedata,signature_component.value,signature_component.description
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",8da110f7-611e-4f6a-864d-e17a72272f79,ip-dst,,,8da110f7-611e-4f6a-864d-e17a72272f79,ip-dst,Bonne,,219.95.129.5,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",4356fa47-c519-4351-839a-9d7f1368bee6,ip-dst,,,4356fa47-c519-4351-839a-9d7f1368bee6,ip-dst,Bonne,,23.111.204.172,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",576018c0-edb2-4e37-96f5-ac92c9599edf,ip-dst,,,576018c0-edb2-4e37-96f5-ac92c9599edf,ip-dst,Bonne,,23.111.204.33,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",cdf9ffad-33c7-435d-a56b-42f1d3cd6ab5,ip-dst,,,cdf9ffad-33c7-435d-a56b-42f1d3cd6ab5,ip-dst,Bonne,,31.184.198.158,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",06390229-eeb0-4d2b-841b-d3f60a988ddd,ip-dst,,,06390229-eeb0-4d2b-841b-d3f60a988ddd,ip-dst,Bonne,,37.110.66.249,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",03d38f94-f3d4-4cab-9843-c8d6904b9e35,ip-dst,,,03d38f94-f3d4-4cab-9843-c8d6904b9e35,ip-dst,Bonne,,37.230.147.163,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",f72a2650-3b36-4d02-bc22-9fd72a99c483,ip-dst,,,f72a2650-3b36-4d02-bc22-9fd72a99c483,ip-dst,Bonne,,41.141.191.244,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",df3cc4b1-450a-443b-b1ac-7e91ee7ad17c,ip-dst,,,df3cc4b1-450a-443b-b1ac-7e91ee7ad17c,ip-dst,Bonne,,41.141.68.24,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",18c38440-c5a4-45b7-8e45-8e203e3f474b,ip-dst,,,18c38440-c5a4-45b7-8e45-8e203e3f474b,ip-dst,Bonne,,41.233.81.90,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e02d9e01-cc33-4b29-92bd-59365436664b,ip-dst,,,e02d9e01-cc33-4b29-92bd-59365436664b,ip-dst,Bonne,,41.233.86.14,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",7d0a515b-add9-4a77-a132-f6603fd53305,ip-dst,,,7d0a515b-add9-4a77-a132-f6603fd53305,ip-dst,Bonne,,41.250.135.152,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",f925756c-ea8c-4884-bb09-d2db4298eb91,ip-dst,,,f925756c-ea8c-4884-bb09-d2db4298eb91,ip-dst,Bonne,,41.251.47.226,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",5690d5b5-f94d-4d5c-84f5-46444fd77669,ip-dst,,,5690d5b5-f94d-4d5c-84f5-46444fd77669,ip-dst,Bonne,,41.251.49.41,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",96c5734a-21f8-4b2e-a0c8-89859d4ebb77,ip-dst,,,96c5734a-21f8-4b2e-a0c8-89859d4ebb77,ip-dst,Bonne,,41.251.68.5,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",00243dee-edb6-4b2c-8784-55935d69b8ce,ip-dst,,,00243dee-edb6-4b2c-8784-55935d69b8ce,ip-dst,Bonne,,41.251.84.81,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",84a7b6e4-8fb4-4564-8281-0a9ba156d84d,ip-dst,,,84a7b6e4-8fb4-4564-8281-0a9ba156d84d,ip-dst,Bonne,,45.135.232.165,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e1bee9d2-ebc2-4e34-bf3e-cd9705b276d9,ip-dst,,,e1bee9d2-ebc2-4e34-bf3e-cd9705b276d9,ip-dst,Bonne,,45.156.23.115,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",c515ccc1-23e8-4f5c-b450-d276c5ef7fe6,ip-dst,,,c515ccc1-23e8-4f5c-b450-d276c5ef7fe6,ip-dst,Bonne,,45.156.23.129,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",07ffc9e9-e116-46a4-9a2b-4114fc33c9f8,ip-dst,,,07ffc9e9-e116-46a4-9a2b-4114fc33c9f8,ip-dst,Bonne,,45.156.24.29,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",848fd076-889b-4035-9496-e722eb16e422,ip-dst,,,848fd076-889b-4035-9496-e722eb16e422,ip-dst,Bonne,,46.188.5.39,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",b4561804-4dab-490a-9cac-5fef3203c6ff,ip-dst,,,b4561804-4dab-490a-9cac-5fef3203c6ff,ip-dst,Bonne,,46.39.255.60,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e90a855c-054b-4833-a293-c01a56d92217,ip-dst,,,e90a855c-054b-4833-a293-c01a56d92217,ip-dst,Bonne,,49.0.114.254,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",b535f077-11bf-4c8a-86c4-c39c192f4039,ip-dst,,,b535f077-11bf-4c8a-86c4-c39c192f4039,ip-dst,Bonne,,5.143.219.230,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",24c48ebf-e7db-461f-a8e2-cadba2914f65,ip-dst,,,24c48ebf-e7db-461f-a8e2-cadba2914f65,ip-dst,Bonne,,5.250.232.108,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e97ae5c7-aa05-494a-a9aa-dfc2a469ad4c,ip-dst,,,e97ae5c7-aa05-494a-a9aa-dfc2a469ad4c,ip-dst,Bonne,,5.8.16.49,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",a27323e9-d621-45b2-af93-6e5bbc97ec8f,ip-dst,,,a27323e9-d621-45b2-af93-6e5bbc97ec8f,ip-dst,Bonne,,60.249.95.79,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",204ed195-33ff-49a7-b7fc-c80cba4876e4,ip-dst,,,204ed195-33ff-49a7-b7fc-c80cba4876e4,ip-dst,Bonne,,77.238.243.149,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",94e2d62c-f596-4efb-bf38-e358fab9adb5,ip-dst,,,94e2d62c-f596-4efb-bf38-e358fab9adb5,ip-dst,Bonne,,77.37.239.252,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",57194e0d-27f2-464c-9ba9-333aab1766b8,ip-dst,,,57194e0d-27f2-464c-9ba9-333aab1766b8,ip-dst,Bonne,,77.51.8.232,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",45c46800-46b8-422c-b634-77d9e5a98a20,ip-dst,,,45c46800-46b8-422c-b634-77d9e5a98a20,ip-dst,Bonne,,79.104.38.166,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",1b5d2143-1441-428f-be96-93a6db8151a9,ip-dst,,,1b5d2143-1441-428f-be96-93a6db8151a9,ip-dst,Bonne,,79.174.160.226,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",4df879ff-a611-4018-8304-d6927d950664,ip-dst,,,4df879ff-a611-4018-8304-d6927d950664,ip-dst,Bonne,,80.87.145.183,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",c223fe37-d9da-41a2-bf74-166e0926910a,ip-dst,,,c223fe37-d9da-41a2-bf74-166e0926910a,ip-dst,Bonne,,81.25.49.97,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",40c5f970-42b5-4547-bd9d-dbcaf71561c3,ip-dst,,,40c5f970-42b5-4547-bd9d-dbcaf71561c3,ip-dst,Bonne,,81.25.50.223,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",8efb4b79-86e5-451a-bb8a-4e076de38d5e,ip-dst,,,8efb4b79-86e5-451a-bb8a-4e076de38d5e,ip-dst,Bonne,,82.99.201.163,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",6a740c36-1748-486b-af90-f6b0db9dbb63,ip-dst,,,6a740c36-1748-486b-af90-f6b0db9dbb63,ip-dst,Bonne,,83.221.216.112,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",ba809172-6ed4-4a51-b846-b38dda6a1763,ip-dst,,,ba809172-6ed4-4a51-b846-b38dda6a1763,ip-dst,Bonne,,85.133.190.41,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",8e9ebf3e-7f19-4796-9747-84c1831d49f9,ip-dst,,,8e9ebf3e-7f19-4796-9747-84c1831d49f9,ip-dst,Bonne,,85.31.112.124,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",86e8bda8-9682-4882-98e8-aa3ef2504924,ip-dst,,,86e8bda8-9682-4882-98e8-aa3ef2504924,ip-dst,Bonne,,86.98.61.33,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",a46e19d6-9e25-4eab-8369-1c19b108751e,ip-dst,,,a46e19d6-9e25-4eab-8369-1c19b108751e,ip-dst,Bonne,,88.247.129.12,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",8a3c9b65-5d14-4cf5-bdfc-9f46bdf6ffe7,ip-dst,,,8a3c9b65-5d14-4cf5-bdfc-9f46bdf6ffe7,ip-dst,Bonne,,91.122.59.121,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",0927b6e2-12df-471f-838b-3f7f6ae9a684,ip-dst,,,0927b6e2-12df-471f-838b-3f7f6ae9a684,ip-dst,Bonne,,92.119.230.140,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",1ce87386-6f9f-4b12-8201-8663cb217152,ip-dst,,,1ce87386-6f9f-4b12-8201-8663cb217152,ip-dst,Bonne,,92.253.218.27,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e37fb77d-9cf4-48c4-aecb-fce77270bcd8,ip-dst,,,e37fb77d-9cf4-48c4-aecb-fce77270bcd8,ip-dst,Bonne,,92.96.172.161,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",a5b17574-df88-4609-84cd-e64b799d2df0,ip-dst,,,a5b17574-df88-4609-84cd-e64b799d2df0,ip-dst,Bonne,,92.96.174.14,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",0a201a7d-4c57-4536-9cbf-6d32e888965b,ip-dst,,,0a201a7d-4c57-4536-9cbf-6d32e888965b,ip-dst,Bonne,,92.96.89.114,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",e776d89b-295b-488c-808d-54a4f792cb36,ip-dst,,,e776d89b-295b-488c-808d-54a4f792cb36,ip-dst,Bonne,,92.96.91.76,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",a575a37d-3686-4df2-b35a-3aae802071c3,ip-dst,,,a575a37d-3686-4df2-b35a-3aae802071c3,ip-dst,Bonne,,92.99.76.225,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",3138c51d-b104-4104-8861-d44d7d97d972,ip-dst,,,3138c51d-b104-4104-8861-d44d7d97d972,ip-dst,Bonne,,93.115.146.161,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",3ddd6291-9df7-4e20-9734-eb3233b90621,ip-dst,,,3ddd6291-9df7-4e20-9734-eb3233b90621,ip-dst,Bonne,,94.159.55.14,
60f6ea57-5534-4866-9677-44650abe1822,NON-CLASSIFIEES,white,False,Publication maqueurs APT31,Bonne,,2021-07-20,['APT31'],"fr-classif:non-classifiees=""NON-CLASSIFIEES"", cossi:TLP=""white"", cossi:RechercheSourceOuverte=""Autorisee"", cossi:fiabilite=""Bonne"", cossi:threat_category=""APT"", misp-galaxy:threat-actor=""APT31""",906e52f5-1843-472f-ac67-8fd19a1dc7cb,ip-dst,,,906e52f5-1843-472f-ac67-8fd19a1dc7cb,ip-dst,Bonne,,94.204.190.135,
